student_id,course_id,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,total_points_possible,total_points_earned,proportion_earned,pass_fail,subject,semester,section,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date.x,post_int,post_uv,post_tv,post_percomp,date.y,date
92740,PhysA-S116-01,M,Other,Approved/Enrolled,1272.7001,21.211668333333332,2225.0,2186.0,98.25,Pass,Physics,S116,01,3.8,3.6666666666666665,3.5,3.857142857142857,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2015-10-14T18:04:00Z,3.75,3.6666666666666665,3.7142857142857135,4.0,2015-12-16T22:02:00Z,
92741,PhysA-S116-01,F,Other,Approved/Enrolled,5373.3502,89.55583666666666,2225.0,2182.0,98.07,Pass,Physics,S116,01,4.0,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2015-10-12T03:21:00Z,4.0,4.0,4.0,4.0,2015-12-26T15:51:00Z,
92743,PhysA-S116-01,M,Other,Approved/Enrolled,1711.0164,28.516939999999998,2225.0,2070.5,93.06,Pass,Physics,S116,01,4.4,3.6666666666666665,3.5,4.142857142857143,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2015-10-19T23:29:00Z,3.75,3.0,3.4285714285714284,1.5,2016-01-22T05:36:00Z,
67102,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,719.2833,11.988055000000001,2225.0,2028.5,91.17,Pass,Physics,S216,01,3.8,3.6666666666666665,5.0,3.571428571428572,3.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,2016-01-28T19:01:00Z,,,,,,
70187,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,719.1165,11.985275,2225.0,1961.0,88.13,Pass,Physics,S216,01,4.4,4.0,4.5,4.142857142857143,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,2016-01-30T18:29:00Z,,,,,,
78153,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,1769.8667,29.497778333333333,2225.0,2216.0,99.6,Pass,Physics,S216,01,4.2,4.666666666666667,4.5,4.285714285714286,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2016-01-27T00:26:00Z,,,,,,
94189,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,2321.7998,38.696663333333326,2225.0,2051.5,92.2,Pass,Physics,S216,01,3.2,3.333333333333333,3.0,3.2857142857142856,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2016-01-25T19:31:00Z,,,,,,
94251,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,4552.0833,75.868055,2225.0,2167.0,97.39,Pass,Physics,S216,01,4.0,3.0,3.0,3.571428571428572,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2016-01-25T21:16:00Z,,,,,,
94970,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,2415.2493,40.254155,2225.0,2136.0,96.0,Pass,Physics,S216,01,4.0,3.6666666666666665,3.5,3.857142857142857,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2016-01-25T14:54:00Z,,,,,,
95266,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,609.7999,10.163331666666666,2225.0,2054.0,92.31,Pass,Physics,S216,01,4.0,4.666666666666667,3.5,4.285714285714286,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2016-01-26T03:39:00Z,,,,,,
95283,PhysA-S216-01,F,Other,Dropped,47.0,0.7833333333333333,2225.0,150.0,6.74,Fail,Physics,S216,01,,,,,,,,,,,,,,,,,,,,,
95578,PhysA-S216-01,F,Other,Approved/Enrolled,2201.5503,36.692505,2225.0,2041.0,91.73,Pass,Physics,S216,01,3.6,4.666666666666667,2.5,4.142857142857143,3.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,2016-02-03T13:08:00Z,,,,,,
96027,PhysA-S216-01,M,Other,Approved/Enrolled,2363.2667,39.38777833333334,2225.0,1822.25,81.9,Pass,Physics,S216,01,3.8,4.333333333333333,3.5,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2016-05-16T16:55:00Z,,,,,,
96090,PhysA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,112.5167,1.8752783333333334,2225.0,385.0,17.3,Fail,Physics,S216,01,3.2,3.333333333333333,2.5,3.2857142857142856,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2016-02-06T13:42:00Z,,,,,,
96472,PhysA-S216-01,M,Other,Approved/Enrolled,377.3498,6.289163333333334,2225.0,1693.5,76.11,Pass,Physics,S216,01,4.2,3.6666666666666665,2.5,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,2016-01-29T13:28:00Z,,,,,,
96590,PhysA-S216-01,M,Other,Approved/Enrolled,262.1667,4.369445,2225.0,535.0,24.04,Fail,Physics,S216,01,2.2,2.0,2.0,2.142857142857143,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2016-02-03T13:25:00Z,,,,,,
96808,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,2446.3169,40.77194833333333,2225.0,2081.0,93.53,Pass,Physics,S216,01,,3.333333333333333,3.0,,3.0,3.0,3.0,2.0,4.0,4.0,3.0,,3.0,4.0,2016-02-11T15:32:00Z,,,,,,
96867,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,1841.7836,30.696393333333333,2225.0,2019.0,90.74,Pass,Physics,S216,01,3.6,3.6666666666666665,3.5,3.7142857142857135,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,2016-02-13T15:20:00Z,,,,,,
97150,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,759.3335,12.655558333333333,2225.0,1458.4,65.55,Pass,Physics,S216,01,4.0,3.333333333333333,2.0,3.571428571428572,4.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,2016-02-24T18:05:00Z,,,,,,
97265,PhysA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,817.4501,13.624168333333333,2225.0,1946.6,87.49,Pass,Physics,S216,01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2016-05-24T15:53:00Z,,,,,,
66508,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,2823.7501,47.06250166666667,2225.0,2097.5,94.27,Pass,Physics,T116,01,,,,,,,,,,,,,,,,,,,,,
84632,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,1289.1006,21.48501,2225.0,2181.0,98.02,Pass,Physics,T116,01,4.4,4.0,3.5,4.142857142857143,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2015-09-09T12:24:00Z,,,,,,
101424,FrScA-S217-01,F,Other,Approved/Enrolled,1972.5331,32.87555166666667,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
106952,FrScA-S217-01,F,Other,Approved/Enrolled,910.8335,15.180558333333332,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
104092,FrScA-S217-02,M,Other,Approved/Enrolled,6537.0172,108.95028666666667,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
112764,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2384.4167,39.740278333333336,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
102083,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1548.4834,25.80805666666667,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
112787,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,5907.3006,98.45500999999999,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
101941,FrScA-S217-02,M,Course Unavailable at Local School,Dropped,70.6,1.1766666666666665,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
101986,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2072.3333,34.53888833333333,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
91097,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,5520.3666,92.00611,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
108147,AnPhA-S217-02,F,Other,Approved/Enrolled,2165.9499,36.099165,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
106879,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,4354.7668,72.57944666666667,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
86076,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1404.9002,23.415003333333335,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
112845,AnPhA-S217-02,F,Scheduling Conflict,Dropped,249.5,4.158333333333333,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
112869,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1311.8501,21.864168333333335,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
112870,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1285.3169,21.421948333333333,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
101162,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2622.1668,43.70278,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
103130,FrScA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,1844.8334,30.747223333333334,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
112924,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1325.984,22.099733333333333,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
101301,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2067.5328,34.45888,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
104671,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,975.2335,16.253891666666668,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
112941,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1452.3165,24.205274999999997,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
106413,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,1007.8825,16.798041666666666,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
102332,FrScA-S217-02,M,Learning Preference of the Student,Dropped,2.4167,0.04027833333333333,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
101835,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,270.55,4.509166666666667,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
104970,FrScA-S217-02,M,Other,Approved/Enrolled,1309.3503,21.822505,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
87680,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,4925.5337,82.09222833333334,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
110564,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1275.183,21.253049999999998,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
86638,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1384.7334,23.07889,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113112,AnPhA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,2576.7168,42.945280000000004,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
107599,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1815.1664,30.252773333333334,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
103353,FrScA-S217-01,F,Scheduling Conflict,Approved/Enrolled,4236.1668,70.60278,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
86668,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,3690.0332,61.50055333333333,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
113232,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1714.0667,28.567778333333333,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
98000,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1284.0002,21.400003333333334,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
101031,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2406.4668,40.107780000000005,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
67455,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1467.1338,24.45223,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
54744,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,87.5833,1.4597216666666666,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
113225,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,965.6501,16.094168333333332,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
85650,OcnA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,1875.0165,31.250275,,,,,Oceanography,S217,03,,,,,,,,,,,,,,,,,,,,,
113249,OcnA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1604.333,26.738883333333334,,,,,Oceanography,S217,03,,,,,,,,,,,,,,,,,,,,,
110487,OcnA-S217-03,F,Other,Approved/Enrolled,2442.9664,40.71610666666666,,,,,Oceanography,S217,03,,,,,,,,,,,,,,,,,,,,,
86763,AnPhA-S217-02,F,Other,Dropped,316.6501,5.277501666666667,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
77076,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,483.9665,8.066108333333334,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113257,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,2015.5331,33.592218333333335,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113287,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1061.5501,17.692501666666665,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
94274,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2293.0832,38.21805333333334,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
113298,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1433.7335,23.895558333333334,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
77067,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1983.5831,33.059718333333336,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
106419,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,2300.4497,38.340828333333334,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
104258,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1083.6833,18.061388333333333,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
113320,AnPhA-S217-01,M,Scheduling Conflict,Approved/Enrolled,2296.2831,38.271385,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113322,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,3150.3829,52.50638166666667,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
103386,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,809.4832,13.491386666666667,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
107146,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2439.7666,40.662776666666666,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
104861,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,732.3502,12.205836666666666,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113393,FrScA-S217-01,F,Learning Preference of the Student,Dropped,37.3167,0.621945,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
113424,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,1038.0164,17.300273333333333,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113438,AnPhA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,7055.6667,117.594445,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113440,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,998.0829,16.634715,,,,,Physics,S217,01,,,,,,,,,,,,,,,,,,,,,
113448,AnPhA-S217-01,F,Scheduling Conflict,Approved/Enrolled,4481.2833,74.688055,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113458,FrScA-S217-02,M,Learning Preference of the Student,Approved/Enrolled,128.5,2.1416666666666666,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113467,FrScA-S217-02,F,Other,Approved/Enrolled,3139.5166,52.32527666666667,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113501,FrScA-S217-02,F,Other,Approved/Enrolled,1180.1169,19.668615,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113511,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2556.0163,42.600271666666664,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113513,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,1848.7333,30.81222166666667,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113512,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1864.3995,31.073325,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113524,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1544.5165,25.741941666666666,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
103186,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,866.4333,14.440555,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113538,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,412.7834,6.879723333333333,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
86580,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,1312.6834,21.878056666666666,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113661,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,4870.2,81.17,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
113673,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,5317.7499,88.629165,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113674,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,2427.2833,40.454721666666664,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
113700,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,1175.1334,19.585556666666665,,,,,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
104056,FrScA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,1343.3832,22.38972,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
110360,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,662.7336,11.04556,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
113839,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,2948.05,49.13416666666667,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
90168,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,2363.4171,39.390285,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
104191,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1843.7664,30.72944,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
104172,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1440.1002,24.00167,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
103268,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,1588.2167,26.470278333333333,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
102461,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1823.4998,30.391663333333334,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
113993,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2320.7498,38.679163333333335,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
103409,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,4164.6997,69.41166166666667,,,,,Oceanography,S217,02,,,,,,,,,,,,,,,,,,,,,
108177,PhysA-S217-01,M,Scheduling Conflict,Approved/Enrolled,1659.7165,27.661941666666667,,,,,Physics,S217,01,,,,,,,,,,,,,,,,,,,,,
114107,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,2845.2001,47.420001666666664,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
85616,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1772.6669,29.54444833333333,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
114117,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,211.1833,3.519721666666667,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
114228,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,935.0331,15.583885,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
108042,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1298.5332,21.642220000000002,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
101231,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1004.3,16.738333333333333,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
89416,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,1256.0,20.933333333333334,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
114387,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,1860.8167,31.01361166666667,,,,,Oceanography,S217,02,,,,,,,,,,,,,,,,,,,,,
95736,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,1519.5333,25.325555,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
114449,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,1358.6501,22.644168333333333,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
86044,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,2242.267,37.371116666666666,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
114501,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,2504.5004,41.74167333333333,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
95217,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,2445.5499,40.759165,,,,,Forensics,S217,03,,,,,,,,,,,,,,,,,,,,,
114673,BioA-S217-01,M,Other,Approved/Enrolled,2477.2504,41.287506666666665,,,,,Biology,S217,01,,,,,,,,,,,,,,,,,,,,,
88227,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1246.5501,20.775834999999997,,,,,Oceanography,S217,02,,,,,,,,,,,,,,,,,,,,,
114768,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,301.0501,5.017501666666666,,,,,Anatomy,S217,01,,,,,,,,,,,,,,,,,,,,,
114796,BioA-S217-01,M,Other,Approved/Enrolled,5747.1008,95.78501333333334,,,,,Biology,S217,01,,,,,,,,,,,,,,,,,,,,,
114961,AnPhA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,1744.7836,29.079726666666666,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
97215,FrScA-S217-01,M,Other,Approved/Enrolled,1849.4836,30.824726666666667,,,,,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
115101,AnPhA-S217-02,F,Other,Approved/Enrolled,3768.7164,62.81194,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
115102,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,3052.9667,50.882778333333334,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
115181,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,1590.5669,26.509448333333335,,,,,Oceanography,S217,02,,,,,,,,,,,,,,,,,,,,,
91953,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,1177.5999,19.626665,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
107016,OcnA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,640.2,10.67,,,,,Oceanography,S217,03,,,,,,,,,,,,,,,,,,,,,
107210,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,1818.1667,30.302778333333332,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
115238,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,2356.8835,39.281391666666664,,,,,Physics,S217,01,,,,,,,,,,,,,,,,,,,,,
115780,AnPhA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,1508.0335,25.133891666666667,,,,,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
115888,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,2355.5665,39.25944166666667,,,,,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
254633,FrScA-S217-01,,,,,,1217.0,1121.0,92.11,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
254684,FrScA-S217-01,,,,,,1217.0,971.52,79.83,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
254901,FrScA-S217-02,,,,,,1361.0,1254.77,92.19,Pass,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
254944,FrScA-S217-01,,,,,,1217.0,1014.75,83.38,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
254973,FrScA-S217-01,,,,,,1217.0,1116.77,91.76,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
254978,FrScA-S217-01,,,,,,1217.0,1117.0,91.78,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
255050,FrScA-S217-02,,,,,,1361.0,94.35,6.93,Fail,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
255101,OcnA-S217-01,,,,,,1781.0,1198.26,67.28,Pass,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
255176,OcnA-S217-01,,,,,,1791.0,1703.15,95.09,Pass,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
255180,AnPhA-S217-02,,,,,,1775.0,1723.13,97.08,Pass,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
255191,OcnA-S217-01,,,,,,1791.0,1542.62,86.13,Pass,Oceanography,S217,01,,,,,,,,,,,,,,,,,,,,,
255229,FrScA-S217-01,,,,,,1217.0,1037.72,85.27,Pass,Forensics,S217,01,,,,,,,,,,,,,,,,,,,,,
255266,AnPhA-S217-02,,,,,,1775.0,120.0,6.76,Fail,Anatomy,S217,02,,,,,,,,,,,,,,,,,,,,,
255324,FrScA-S217-02,,,,,,1361.0,1263.12,92.81,Pass,Forensics,S217,02,,,,,,,,,,,,,,,,,,,,,
